ID,Sent_1,Sent_2,Sent_3,Sent_4,Sent_5,Sent_6,Sent_7,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Answer_value_1,Answer_value_2,Answer_value_3,Answer_value_4,Answer_value_5,Answer_value_6,Answer_label_1,Answer_label_2,Answer_label_3,Answer_label_4,Answer_label_5,Answer_label_6
502,Les voleurs de la voiture du garagiste ont fait une embardée .,Le voleur de la voiture du garagiste a fait une embardée .,Les voleurs des voitures du garagiste ont fait une embardée .,Le voleur des voitures du garagiste a fait une embardée .,Les voleurs de la voiture des garagistes ont fait une embardée .,Le voleur de la voiture des garagistes a fait une embardée .,Les voleurs des voitures des garagistes ont fait une embardée .,Le voleur des voitures des garagistes dans les banlieues a fait une embardée .,Le voleur de la voiture des garagistes a fait une embardée .,Les voleurs des voitures des garagistes a fait une embardée .,Le voleur des voitures des garagistes a fait une embardée .,Le voleur des voitures des garagistes ont fait une embardée .,Le voleur des voitures et les garagistes ont fait une embardée .,False,False,False,True,False,False,mis_num,N2_alter,N1_alter,True,agreement_error,coordination
503,Les responsables du droit de l'immigré vont démissionner .,Le responsable du droit de l'immigré va démissionner .,Les responsables des droits de l'immigré vont démissionner .,Le responsable des droits de l'immigré va démissionner .,Les responsables du droit des immigrés vont démissionner .,Le responsable du droit des immigrés va démissionner .,Les responsables des droits des immigrés vont démissionner .,Le responsable du droit des immigrés va démissionner .,Le responsable des droits et les immigrés vont démissionner .,Le responsable des droits des immigrés va démissionner .,Le responsable des droits des immigrés des ports va démissionner .,Les responsables des droits des immigrés va démissionner .,Le responsable des droits des immigrés vont démissionner .,False,False,True,False,False,False,N2_alter,coordination,True,mis_num,N1_alter,agreement_error
504,Les gamins du clochard près de la poubelle pleurent .,Le gamin du clochard près de la poubelle pleure .,Les gamins des clochards près de la poubelle pleurent .,Le gamin des clochards près de la poubelle pleure .,Les gamins du clochard près des poubelles pleurent .,Le gamin du clochard près des poubelles pleure .,Les gamins des clochards près des poubelles pleurent .,Les gamins des clochards près des poubelles pleure .,Le gamin des clochards près des poubelles pleure .,Le gamin des clochards près des poubelles des voisins pleure .,Le gamin du clochard près des poubelles pleure .,Le gamin des clochards et des poubelles pleurent .,Le gamin des clochards près des poubelles pleurent .,False,True,False,False,False,False,N1_alter,True,mis_num,N2_alter,coordination,agreement_error
505,Les avocats de l'assassin du village vont revenir .,L'avocat de l'assassin du village va revenir .,Les avocats des assassins du village vont revenir .,L'avocat des assassins du village va revenir .,Les avocats de l'assassin des villages vont revenir .,L'avocat de l'assassin des villages va revenir .,Les avocats des assassins des villages vont revenir .,L'avocat des assassins des villages va revenir .,L'avocat des assassins des villages vont revenir .,Les avocats des assassins des villages va revenir .,L'avocat des assassins et les villages vont revenir .,L'avocat de l'assassin des villages va revenir .,L'avocat des assassins des villages près des lacs va revenir .,True,False,False,False,False,False,True,agreement_error,N1_alter,coordination,N2_alter,mis_num
506,Les cochons du laboureur du champs se vautraient dans la mare .,Le cochon du laboureur du champs se vautrait dans la mare .,Les cochons des laboureurs du champs se vautraient dans la mare .,Le cochon des laboureurs du champs se vautrait dans la mare .,Les cochons du laboureur des champs se vautraient dans la mare .,Le cochon du laboureur des champs se vautrait dans la mare .,Les cochons des laboureurs des champs se vautraient dans la mare .,Le cochon des laboureurs et les champs se vautraient dans la mare .,Le cochon du laboureur des champs se vautrait dans la mare .,Le cochon des laboureurs des champs se vautraient dans la mare .,Le cochon des laboureurs des champs se vautrait dans la mare .,Les cochons des laboureurs des champs se vautrait dans la mare .,Le cochon des laboureurs des champs des villes se vautrait dans la mare .,False,False,False,True,False,False,coordination,N2_alter,agreement_error,True,N1_alter,mis_num
507,Les copines du propriétaire de la villa dormaient sur la plage .,La copine du propriétaire de la villa dormait sur la plage .,Les copines des propriétaires de la villa dormaient sur la plage .,La copine des propriétaires de la villa dormait sur la plage .,Les copines du propriétaire des villas dormaient sur la plage .,La copine du propriétaire des villas dormait sur la plage .,Les copines des propriétaires des villas dormaient sur la plage .,La copine des propriétaires et les villas dormaient sur la plage .,La copine des propriétaires des villas dormait sur la plage .,La copine des propriétaires des villas dormaient sur la plage .,La copine des propriétaires des villas de mes amis dormait sur la plage .,La copine du propriétaire des villas dormait sur la plage .,Les copines des propriétaires des villas dormait sur la plage .,False,True,False,False,False,False,coordination,True,agreement_error,mis_num,N2_alter,N1_alter
508,Les accompagnatrices du musicien de la rue jouaient merveilleusement .,L'accompagnatrice du musicien de la rue jouait merveilleusement .,Les accompagnatrices des musiciens de la rue jouaient merveilleusement .,L'accompagnatrice des musiciens de la rue jouait merveilleusement .,Les accompagnatrices du musicien des rues jouaient merveilleusement .,L'accompagnatrice du musicien des rues jouait merveilleusement .,Les accompagnatrices des musiciens des rues jouaient merveilleusement .,L'accompagnatrice des musiciens des rues jouait merveilleusement .,L'accompagnatrice des musiciens des rues des épiceries jouait merveilleusement .,L'accompagnatrice des musiciens et les rues jouaient merveilleusement .,L'accompagnatrice des musiciens des rues jouaient merveilleusement .,L'accompagnatrice du musicien des rues jouait merveilleusement .,Les accompagnatrices des musiciens des rues jouait merveilleusement .,True,False,False,False,False,False,True,mis_num,coordination,agreement_error,N2_alter,N1_alter
509,Les professeurs de mon cousin sur la photo ressemblent à une star .,Le professeur de mon cousin sur la photo ressemble à une star .,Les professeurs de mes cousins sur la photo ressemblent à une star .,Le professeur de mes cousins sur la photo ressemble à une star .,Les professeurs de mon cousin sur les photos ressemblent à une star .,Le professeur de mon cousin sur les photos ressemble à une star .,Les professeurs de mes cousins sur les photos ressemblent à une star .,Le professeur de mes cousins sur les photos ressemblent à une star .,Le professeur de mon cousin sur les photos ressemble à une star .,Le professeur de mes cousins sur les photos en-dessous des étagères ressemble à une star .,Le professeur de mes cousins et les photos ressemblent à une star .,Le professeur de mes cousins sur les photos ressemble à une star .,Les professeurs de mes cousins sur les photos ressemble à une star .,False,False,False,False,True,False,agreement_error,N2_alter,mis_num,coordination,True,N1_alter
510,Les entraîneurs du vainqueur du match vont recevoir une grosse récompense .,L'entraîneur du vainqueur du match va recevoir une grosse récompense .,Les entraîneurs des vainqueurs du match vont recevoir une grosse récompense .,L'entraîneur des vainqueurs du match va recevoir une grosse récompense .,Les entraîneurs du vainqueur des matchs vont recevoir une grosse récompense .,L'entraîneur du vainqueur des matchs va recevoir une grosse récompense .,Les entraîneurs des vainqueurs des matchs vont recevoir une grosse récompense .,L'entraîneur des vainqueurs et les matchs vont recevoir une grosse récompense .,L'entraîneur des vainqueurs des matchs vont recevoir une grosse récompense .,L'entraîneur des vainqueurs des matchs à éliminations directes va recevoir une grosse récompense .,Les entraîneurs des vainqueurs des matchs va recevoir une grosse récompense .,L'entraîneur des vainqueurs des matchs va recevoir une grosse récompense .,L'entraîneur du vainqueur des matchs va recevoir une grosse récompense .,False,False,False,False,True,False,coordination,agreement_error,mis_num,N1_alter,True,N2_alter
511,Les possesseurs du perroquet dans l'arbre vont venir .,Le possesseur du perroquet dans l'arbre va venir .,Les possesseurs des perroquets dans l'arbre vont venir .,Le possesseur des perroquets dans l'arbre va venir .,Les possesseurs du perroquet dans les arbres vont venir .,Le possesseur du perroquet dans les arbres va venir .,Les possesseurs des perroquets dans les arbres vont venir .,Le possesseur du perroquet dans les arbres va venir .,Les possesseurs des perroquets dans les arbres va venir .,Le possesseur des perroquets et les arbres vont venir .,Le possesseur des perroquets dans les arbres vont venir .,Le possesseur des perroquets dans les arbres des jardins va venir .,Le possesseur des perroquets dans les arbres va venir .,False,False,False,False,False,True,N2_alter,N1_alter,coordination,agreement_error,mis_num,True
512,Les ordinateurs avec le programme des expériences sont en panne .,L'ordinateur avec le programme des expériences est en panne .,Les ordinateurs avec les programmes des expériences sont en panne .,L'ordinateur avec les programmes des expériences est en panne .,Les ordinateurs avec le programme sont en panne .,L'ordinateur avec le programme est en panne .,Les ordinateurs avec les programmes sont en panne .,L'ordinateur et les programmes sont en panne .,L'ordinateur avec le programme est en panne .,L'ordinateur avec les programmes sont en panne .,Les ordinateurs avec les programmes est en panne .,L'ordinateur avec les programmes est en panne .,L'ordinateur avec les programmes des expériences est en panne .,False,False,False,False,True,False,coordination,N2_alter,agreement_error,N1_alter,True,mis_num
513,Les expositions avec la peinture des enfants ont rencontré un grand succès .,L'exposition avec la peinture des enfants a rencontré un grand succès .,Les expositions avec les peintures des enfants ont rencontré un grand succès .,L'exposition avec les peintures des enfants a rencontré un grand succès .,Les expositions avec la peinture ont rencontré un grand succès .,L'exposition avec la peinture a rencontré un grand succès .,Les expositions avec les peintures ont rencontré un grand succès .,L'exposition avec la peinture a rencontré un grand succès .,Les expositions avec les peintures a rencontré un grand succès .,L'exposition avec les peintures ont rencontré un grand succès .,L'exposition avec les peintures a rencontré un grand succès .,L'exposition et les peintures ont rencontré un grand succès .,L'exposition avec les peintures des enfants a rencontré un grand succès .,False,False,False,True,False,False,N2_alter,N1_alter,agreement_error,True,coordination,mis_num
